use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer,citations,citation_1_text,citation_2_text,citation_3_text,citation_4_text
TRUE,4,FALSE,01JF7744HHK39C6E0CG89CSYEV,"Can you provide practice problems on finding the mean, median, and mode?","Sophia records the temperatures in degrees Celsius at noon each day for 15 days. The recorded temperatures are as follows: 12, 15, 15, 14, 16, 18, 19, 20, 21, 22, 22, 22, 23, 24, 25. Calculate the mean, median, and mode of the temperatures recorded.","Mean:18.53,Median:20,Mode:22","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325,674dcdddb00b977d048c934c","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers.","\text{The stem-and-leaf diagram below shows the times, in minutes, taken by 15 students to complete a task.}"
TRUE,4,FALSE,01JF7754R2R0NR4AG1QQ4JYFTC,Can you provide practice problems on applying angle properties of circles?,"In the circle with center O, points A, D, B, and C lie on the circumference. Line AT is a tangent to the circle at A, and line BT is also a tangent at B. If angle AOB = 148° and angle DAT = 38°, calculate the following:

(a) Determine the measure of angle ACB.
(b) Find the measure of angle ADB.",AngleACB=74°.AngleADB=68°.,"674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }",,
TRUE,4,FALSE,01JF774JPYJ53XJ4FD44ZDGC94,"Where can I find practice questions on mean, median, and mode?","A gardener recorded the number of apples fallen from a tree each day over a period of 21 consecutive days. The data recorded is as follows: 3, 2, 5, 4, 3, 7, 5, 3, 6, 4, 3, 5, 4, 4, 2, 5, 7, 6, 3, 4, 5.\n\n(a) Calculate the median number of apples fallen per day.\n(b) Identify the mode of the data set.\n(c) Compute the mean number of apples fallen per day.","Median:4,Mode:3,Mean:4.38","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325,674dcdddb00b977d048c934c","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers.","\text{The stem-and-leaf diagram below shows the times, in minutes, taken by 15 students to complete a task.}"
TRUE,4,FALSE,01JF7750M1HVTMJY3DHK11GS5D,"Could you give me some problems to practice calculating mean, median, and mode?","Emma recorded the daily high temperature in degrees Celsius over 30 days. The temperatures she recorded are distributed as shown in the table below:

| Temperature (°C) | Frequency |
|------------------|-----------|
| 20               | 5         |
| 22               | 8         |
| 24               | 6         |
| 26               | 7         |
| 28               | 4         |

(a) Calculate the mean temperature.
(b) Determine the median temperature.
(c) Identify the mode of the temperatures.","Mean=23.8°C,Median=24°C,Mode=22°C","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,,
TRUE,4,FALSE,01JF774XT2HYF30FKQHQMAYCBQ,"Do you have any sample questions on finding mean, median, and mode?","Lucas measures the number of hours of sunshine, each day for a full week. The table below shows his results for the 7 days. \[ \begin{array}{|c|c|} \hline \text{Day} & \text{Hours of Sunshine} \\ \hline \text{Monday} & 3 \\ \text{Tuesday} & 5 \\ \text{Wednesday} & 4 \\ \text{Thursday} & 6 \\ \text{Friday} & 5 \\ \text{Saturday} & 6 \\ \text{Sunday} & 7 \\ \hline \end{array} \] Calculate the mean, median, and mode of the hours of sunshine over this week.","Mean=5.14,Median=5,Mode=5,6","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325,674dcdddb00b977d048c934c","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers.","\text{The stem-and-leaf diagram below shows the times, in minutes, taken by 15 students to complete a task.}"
TRUE,4,FALSE,01JF775SY1K4HE2Q588ZCEV58T,Could you give me some problems to practice applying angle properties in circles?,"In circle \( O \), points \( S, R, P \) and \( Q \) lie on the circumference such that \( PQ \) and \( RS \) are parallel chords. The tangent at \( P \) meets the tangent at \( Q \) at point \( T \). If \( \angle PQO = 75^\circ \) and \( \angle RSP = 68^\circ \), find the measure of \( \angle PTO \).",75^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,
TRUE,4,FALSE,01JF775RVJHZ9HH2758W98C1TX,Where can I find practice questions on angles in circles?,"In the circle with center $O$, points $E$, $F$, and $G$ lie on the circumference. Line $EQ$ is tangent to the circle at $E$, and line $GQ$ is tangent to the circle at $G$. If angle $EOF = 130^\circ$ and angle $EQG = 50^\circ$, find the value of:\n\n(a) angle $EFG$,\n(b) angle $EGF$.\n(c) Is $OQ$ parallel to $FG$? Justify your answer.","(a)50^\circ,(b)50^\circ.(c)OQisparalleltoFGbecausetheyarebothtangentstothecircleEQGatEandGrespectively,ensuringparallelism.",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,
TRUE,4,FALSE,01JF775PSGGNCDMEKXBD3ETQPW,I need exercises involving angle properties in circle geometry; can you help?,"In the diagram, points M, N, P, and Q lie on a circle with center O. Line MQ is a tangent to the circle at M, and line PN is a tangent to the circle at P. Angle MON is \(160^\circ\) and angle PMO is \(50^\circ\).

(a) Calculate:

(i) the angle \(QNP\).

(ii) the angle \(QMP\).

(b) Determine if line MQ is parallel to line PN. Justify your answer.","80^\circ,50^\circ;MQisnotparalleltoPN.",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,
TRUE,4,FALSE,01JF775SCZ31W1S4W3G2SXQAWS,Do you have any sample questions on angle properties of circles?,"Given a circle with centre $O$, points $A$, $B$, $C$, and $D$ lie on the circle. A line $AQ$ is tangent to the circle at $A$ and $BQ$ is tangent to the circle at $B$. The angle $AOB = 130^\circ$ and the angle $DAQ = 45^\circ$. \[5pt]
(a) Calculate the value of \[10pt]\text{(i)\quad}\angle ACB,\] \[5pt]
\text{(ii)\quad}\angle ADB.\] \[10pt]
(b) Is $OB$ parallel to $AQ$? Justify your answer.","65^\circ,45^\circ,andno",674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,
TRUE,4,FALSE,01JF776EDJT6MGBR9RX10TJCRT,Can you provide practice problems on applying rates in real-world contexts?,"A car starts from rest and accelerates at a constant rate for the first 8 seconds, reaching a speed of 24 m/s. It then maintains this speed for the next 5 seconds. Finally, it slows down uniformly to rest over the next 4 seconds. What is the total distance traveled by the car during this entire motion?",256m,"674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358,674dcde4b00b977d048c9359",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.,"(d) On the axes in the answer space, sketch the distance-time graph for the first k seconds of the motion of the object."
TRUE,4,FALSE,01JF776MS0ED6QW06AEW1WCAXW,Where can I find practice questions on rates in practical situations?,"The velocity-time graph below represents the motion of a car for the first 15 seconds. The car accelerates uniformly, reaching a velocity of 50 m/s after 8 seconds, and then moves at this constant speed for the remaining time.\n(a) Determine the acceleration of the car during the first 8 seconds.\n(b) Calculate the total distance traveled by the car in the first 15 seconds.","(a)6.25\text{m/s}^2,(b)550\text{m}","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358,674dcde4b00b977d048c9359",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.,"(d) On the axes in the answer space, sketch the distance-time graph for the first k seconds of the motion of the object."
TRUE,4,FALSE,01JF776MNXT7BQQ0TMTB022TBH,I need exercises involving real-world rate applications; can you help?,"A car accelerates uniformly from rest to a speed of 30 m/s over 15 seconds. Then, it travels at a constant speed of 30 m/s for the next 20 seconds. Finally, it decelerates uniformly to a stop in 10 seconds. 

(a) Find the acceleration during the first 15 seconds. 

(b) Find the total distance travelled by the car.",1050m,"674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358,674dcde4b00b977d048c9359",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.,"(d) On the axes in the answer space, sketch the distance-time graph for the first k seconds of the motion of the object."
TRUE,4,FALSE,01JF777CJY1P7QEKMRSMMZNMMG,Can you provide practice problems on finding the probability of single events?,"In a box, there are 25 red marbles, 15 blue marbles, and 10 green marbles. If a marble is chosen at random from the box, what is the probability that the marble is not blue?",\(\frac{7}{10}\),"674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305,674dcddfb00b977d048c9350","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.,"There are 30 blue balls, 20 green balls and 14 yellow balls in a bag. A ball is chosen at random from the bag and then replaced. (i) Find the probability of not picking a green ball, express your answer to the lowest term.",
TRUE,4,FALSE,01JF7774R74YTEVWF5K75F95XA,Could you give me some problems to practice rates in real-world contexts?,"A car accelerates from rest at a constant rate along a straight road. A speed-time graph shows the speed in m/s on the vertical axis and time in seconds on the horizontal axis. The car reaches a speed of 50 m/s in 10 seconds and then maintains this speed. Find: a) the acceleration of the car during the first 10 seconds, and b) the total distance traveled by the car in the first 20 seconds.","(a)5m/s^2,(b)750m","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358,674dcde4b00b977d048c9359",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.,"(d) On the axes in the answer space, sketch the distance-time graph for the first k seconds of the motion of the object."
TRUE,4,FALSE,01JF777GXGRJB0RBAX78BDXRW8,I need exercises involving probability of single events; can you help?,"In a jar, there are 50 marbles consisting of 10 red marbles, 15 green marbles, and 25 blue marbles. Sarah picks one marble at random. What is the probability that the marble she picks is not green?",\(\frac{7}{10}\),"674dcd9fb00b977d048c9305,674dcddfb00b977d048c9350",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.,"There are 30 blue balls, 20 green balls and 14 yellow balls in a bag. A ball is chosen at random from the bag and then replaced. (i) Find the probability of not picking a green ball, express your answer to the lowest term.",,
TRUE,4,FALSE,01JF7771PNYJ395R1W7QV2CVKE,Do you have any sample questions on applying rates to real-life problems?,"A cyclist starts from rest and accelerates uniformly to reach a speed of \( 30 \, \text{m/s} \) in \( 3 \) seconds. Then, the cyclist maintains this speed for \( 5 \) more seconds. Finally, the cyclist decelerates uniformly to a stop in the next \( 2 \) seconds. Calculate the total distance travelled by the cyclist over the \( 10 \) seconds.","225\,\text{m}","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358,674dcde4b00b977d048c9359",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.,"(d) On the axes in the answer space, sketch the distance-time graph for the first k seconds of the motion of the object."
