use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer
TRUE,3,TRUE,01JEQEFWRG50KKTEXVQBA6YPQ8,Where can I find practice questions on evaluating formulas?,"Evaluate the formula \( z = c + \frac{dv^3}{m} \) for \( c = 5 \), \( d = 2 \), \( v = -3 \), and \( m = 4 \).",-8.5
TRUE,3,TRUE,01JEQEG2G9B11WTA8GH02GCVCE,Do you have any sample questions on evaluating algebraic equations?,Evaluate the expression \( f = \frac{2c^3 + 5d}{3} - \frac{4d^2}{c} \) when \( c = 2 \) and \( d = -3 \).,\(-\frac{53}{3}\)
TRUE,3,TRUE,01JEQEG8YF61DS7RT23CHH4GMQ,Could you give me some problems to practice evaluating algebraic formulas?,"Given the formula \( z = c + \frac{dw^3}{j} \), where \( c = -3 \), \( d = 4 \), \( w = 2 \), and \( j = 2 \), find the value of \( z \).",13
FALSE,3,TRUE,01JEQEG93S6VRQZ10K0QXV28PB,Can you provide practice problems on multiplying two matrices?,"Given matrices \( C = \begin{bmatrix} 1 & 0 \ 2 & 1 \end{bmatrix} \) and \( D = \begin{bmatrix} 4 & 1 \ 2 & 3 \end{bmatrix} \), calculate the product matrix \( E = CD \).",\(E=\begin{bmatrix}4&1\\10&5\end{bmatrix}\)
FALSE,3,TRUE,01JEQEGAWM7CVQHVECB2E69Y6P,I need some exercises involving matrix multiplication; can you help?,"Given two matrices \(C\) and \(D\), compute the product matrix \(E = CD\), where \[ C = \begin{bmatrix} 4 & 5 \\ 2 & 1 \end{bmatrix}, \quad D = \begin{bmatrix} 7 & 8 \\ 6 & 5 \end{bmatrix}. \]",\(\begin{bmatrix}58&57\\20&21\end{bmatrix}\)
FALSE,3,TRUE,01JEQEGH7W65HAEF9R8S460FQ5,Where can I find practice questions on multiplication of matrices?,"Evaluate the product matrix \( C = XY \), where \( X \) and \( Y \) are defined as follows:
\[
X = \begin{bmatrix} 4 & 1 \\ 6 & 3 \end{bmatrix}, \quad Y = \begin{bmatrix} 5 & 2 \\ 9 & 4 \end{bmatrix}.
\]",\(C=\begin{bmatrix}29&12\\57&24\end{bmatrix}\)
FALSE,3,TRUE,01JEQEGNX2H5SK65TKSY9PGJJF,Do you have any sample questions on multiplying two matrices?,"Determine the product of the matrix \( T = CD \), where matrices \( C \) and \( D \) are defined as follows: \[ C = \begin{bmatrix} 4 & 1 \\ 6 & 5 \end{bmatrix}, \quad D = \begin{bmatrix} 9 & 0 \\ 3 & 4 \end{bmatrix}. \]",\(\begin{bmatrix}39&4\\69&20\end{bmatrix}\)
FALSE,3,TRUE,01JEQEGP6J9X5Y5PY8B7TAH6BE,Could you give me some problems to practice matrix multiplication?,"Calculate the product of the matrices \( C = DE \), where \( D \) and \( E \) are defined as follows: \[ D = \begin{bmatrix} 5 & 3 \\ 6 & 4 \end{bmatrix}, \quad E = \begin{bmatrix} 2 & 1 \\ 8 & 5 \end{bmatrix}. \]",\(C=\begin{bmatrix}34&20\\44&26\end{bmatrix}\)
FALSE,3,TRUE,01JEQEGYGVJRQDNY1NHN2GEGZD,"I need exercises involving calculating mean, median, and mode; can you help?","A teacher recorded the scores of five students on a math test. The median of these scores is 75, the mode is 70, and the average score is 80. Additionally, the difference between the highest and lowest score is 30. Determine the five test scores.","60,70,75,75,90"
FALSE,3,TRUE,01JEQEGVEG2TA730AK1A2YGTBA,"Can you provide practice problems on finding the mean, median, and mode?","The table below shows the grades of students in a mathematics test:
\[
\begin{array}{|c|c|c|c|c|c|}
\hline
\text{Grade} & \text{A} & \text{B} & \text{C} & \text{D} & \text{E} \\
\hline
\text{Frequency} & 11 & 15 & x & 10 & 9 \\
\hline
\end{array}
\]
Given that the mean grade position is 2.6 on a scale where A=1, B=2, C=3, D=4, E=5, determine the median and mode letter grades.","MedianGrade=C,ModeGrade=B"
FALSE,3,TRUE,01JEQEH8KTGNT9FYMGV2P6DFF5,"Where can I find practice questions on mean, median, and mode?","Maria has a list of six integers. The median of the numbers is 12, with a mode of 10. The mean of the numbers is 14. Calculate the possible list of numbers given that the highest number is 28.","Apossiblesetofnumbersis10,10,12,12,12,28."
FALSE,3,TRUE,01JEQEH8YGEKEQZKB8KDBSWP3E,"Do you have any sample questions on finding mean, median, and mode?","Jenna surveyed five towns to record their respective populations (in thousands). She found out that the median population is 15, the mode is 12, and the mean population is 18. Additionally, the population range between the towns is 24. Determine the populations of the five towns.","Thepopulationsare12,12,15,15,and36."
FALSE,3,TRUE,01JEQEHRR1V1VEF842DN91P4NM,"Could you give me some problems to practice calculating mean, median, and mode?","A group of five friends each donate a certain amount of money in dollars to a charity. The median of the donations is \$12, the mode is \$10, and the mean is \$14. Given that the range of the donations is \$18, determine the amounts donated by each friend.","10,10,10,12,28"
FALSE,3,TRUE,01JEQEHYAZMC5X8BZGWGPFKHVQ,Can you provide practice problems on applying angle properties of circles?,"In the diagram, points A, B, and D lie on the circumference of a circle with center O. Line segments AB and BD are tangents to the circle at points A and B respectively. If the measure of \( \angle AOD = 136^\circ \) and \( \angle CAD = 38^\circ \), find (a) \( \angle BCD \), (b) \( \angle ABD \). Additionally, determine if line OD is parallel to line BD. Provide a justification for your claim.","(a)\(\angleBCD=46^\circ\),(b)\(\angleABD=44^\circ\);ODisnotparalleltoBDbecausetherequiredconditionsforparallelismdonothold."
FALSE,3,TRUE,01JEQEJ5XWSTV1P4V5AYTWZ3X5,I need exercises involving angle properties in circle geometry; can you help?,"In a circle with center \( O \), points \( A \), \( B \), \( C \), and \( D \) are located on the circumference. Tangents \( AP \) and \( BP \) are drawn from an external point \( P \). If \( \angle AOB = 116^\circ \) and \( \angle CAP = 48^\circ \), find: (a) (i) \( \angle CBD \), (ii) \( \angle CAD \). (b) Are the segments \( OB \) and \( CD \) parallel? Provide justification.","(i)\(58^\circ\),(ii)\(48^\circ\);(b)\(OB\)isnotparallelto\(CD\)."
FALSE,3,TRUE,01JEQEJT29716R0XZRQ34GYVJ5,Could you give me some problems to practice applying angle properties in circles?,"Points E, F, G, and H lie on a circle with center Q. EG is a diameter of the circle. If \( \angle EFH = 35^\circ \) and HF is a tangent to the circle at H, find \( \angle EGH \).",55^\circ
FALSE,3,TRUE,01JEQEJMH4Z47T4ZX3JQCX3FA8,Do you have any sample questions on angle properties of circles?,"A, B, C, and D lie on a circle with center O. AP and BP are tangents to the circle at A and B, respectively. If \( \angle AOB = 148^\circ \) and \( \angle BAP = 38^\circ \), find \( \angle ACD \). Verify if AB is parallel to CD and provide reasoning.","\(\angleACD=106^\circ\),ABisparalleltoCD."
FALSE,3,TRUE,01JEQEJA49CFHXYAE7JJ9MRRS5,Where can I find practice questions on angles in circles?,"In a circular garden with center O, points X, Y, Z, and W lie on the circumference. ZQ is a tangent to the circle at Z, and YQ is another tangent at Y. Given that \( \angle XOY = 160^\circ \) and \( \angle ZQY = 50^\circ \), find the measures of (i) \( \angle XZW \), (ii) \( \angle XYW \). Also, determine if line OY is parallel to line ZX.","(i)\(80^\circ\),(ii)\(50^\circ\).LineOYisnotprovedtobeparalleltolineZXbasedongiveninformation."
FALSE,3,TRUE,01JEQEJZ8JJH39TFGT8G1ZZ7XV,Can you provide practice problems on applying rates in real-world contexts?,"Michael converted 400 Euros (€) into Japanese Yen (JPY) at an exchange rate of €1 = 125.50 JPY. During his trip to Japan, he spent 30,240 JPY. Upon returning to the Eurozone, he exchanged his remaining yen to Euros at a rate of €1 = 124.80 JPY. Calculate the total amount of Euros he received. Round your answer to the nearest cent.",€159.97
FALSE,3,TRUE,01JEQEKG3WGSZJARXDZYSXAT40,Do you have any sample questions on applying rates to real-life problems?,"David exchanged 1000 US dollars (USD) into Japanese yen (JPY) when the exchange rate was $1 = 110 JPY. During his trip to Japan, he spent 60,000 JPY. Upon returning to the United States, he exchanged the remaining yen back to dollars, with the new exchange rate being $1 = 109 JPY. Calculate the amount of money he received in dollars. Round your answer to the nearest cent.",458.72USD
FALSE,3,TRUE,01JEQEKAX3M24P6XNFJYB7GD1C,I need exercises involving real-world rate applications; can you help?,"Ryan converted 800 Australian dollars (AUD) into Japanese yen (JPY) when the exchange rate was 1 AUD = 89.45 JPY. During his stay in Japan, he spent 41,200 JPY. Before leaving Japan, he exchanged the remaining yen back into Australian dollars at the exchange rate of 1 AUD = 89.10 JPY. Calculate the amount he received in dollars upon his return, rounded to the nearest cent.",340.76AUD
FALSE,3,TRUE,01JEQEKFQYNQRSQ7CQV006P7KS,Where can I find practice questions on rates in practical situations?,"Ali exchanged 600 Singapore dollars (SGD) into Malaysian Ringgit (MYR) when the exchange rate was $1 = 3.04 MYR. During his trip, he spent 1,400 MYR. Upon returning to Singapore, he converted the remaining MYR back to SGD, with the exchange rate at that time being $1 = 3.10 MYR. Calculate the amount of Singapore dollars Ali received, rounded to the nearest cent.",136.78SGD
FALSE,3,TRUE,01JEQEKJ1MQTGE2XGKX69MAC9W,Could you give me some problems to practice rates in real-world contexts?,Miguel has a bicycle rental service that charges its customers $5 for the first hour and $2 for every additional half hour thereafter. Suppose Yana rents a bicycle from him for 3 hours and 45 minutes. How much will it cost her in total?,$10 
FALSE,3,TRUE,01JEQEKVNPMJ53KQAEWB1NY5BY,Can you provide practice problems on finding the probability of single events?,"A jar contains 40 marbles: 18 of them are red, 12 are blue, and 10 are yellow. If a marble is randomly selected from the jar and then put back, what is the probability that the marble is not blue?",\(\frac{7}{10}\)
FALSE,3,TRUE,01JEQEM3FFW1M1BV5ZX5YCQ9GX,Do you have any sample questions on calculating probabilities of single events?,"A jar contains 50 marbles: 18 are red, 12 are blue, and the remainder are green. If a marble is drawn at random from the jar, what is the probability that the marble is not red? Give your answer as a fraction in the simplest form.",16/25
FALSE,3,TRUE,01JEQEM3B9NXSYRZAB00K0N82M,Where can I find practice questions on basic probability?,"A jar contains 25 red marbles, 15 blue marbles, and 10 green marbles. A marble is drawn at random from the jar and then replaced. What is the probability that the marble drawn is not blue? Express your answer in simplest form.",7-Oct
FALSE,3,TRUE,01JEQEM03TP3KHMW5RD21AGW2M,I need exercises involving probability of single events; can you help?,"A basket contains 18 apples, 12 oranges, and 10 pears. Maria picks one fruit at random from the basket. (i) What is the probability that she does not pick an orange? Write your answer in its simplest form.",\frac{7}{10}
FALSE,3,TRUE,01JEQEM61C42H505BKACF9RGDS,Could you give me some problems to practice finding probability of single events?,"In a jar, there are 10 red marbles, 25 green marbles, and 15 blue marbles. You randomly select one marble from the jar and then replace it. What is the probability that the marble is not red?",\frac{4}{5}
FALSE,3,TRUE,01JEQEMDSW1MWX1WGNZCM0514T,I need exercises involving elimination method for simultaneous equations; can you help?,Two trains leave stations 300 miles apart at the same time and travel towards each other. One train travels at 70 mph and the other at 80 mph. How long will it take for the two trains to meet? Form a pair of simultaneous equations based on their distances covered to find the answer.,2hours
FALSE,3,TRUE,01JEQEMDYZS251AT0D3RWAMX90,Where can I find practice questions on solving equations by elimination?,"A factory produces two types of widgets, A and B. The production of these widgets is influenced by two constraints each day given by the equations \( 5A + 9B = 40 \) and \( 4A - 3B = 5 \). Determine the number of widgets, A and B, produced in a day when all machines are working under these conditions.","A=\frac{55}{17},B=\frac{40}{51}"
FALSE,3,TRUE,01JEQEMGED7YDZXQX8CNTJ471W,Do you have any sample questions on elimination method for simultaneous equations?,Solve the simultaneous equations: \( 5x - 4y = 16 \) and \( 3x + 8y = 24 \).,"x=\frac{56}{13},y=\frac{18}{13}"
FALSE,3,TRUE,01JEQEMD11ESKV8X9YSW6Y91D1,Can you provide practice problems on solving simultaneous equations using elimination?,Solve the simultaneous equations: \( 5x - 3y = 12 \) and \( 4x + 5y = 18 \).,"x=\frac{114}{37},y=\frac{30}{37}"
FALSE,3,TRUE,01JEQEMWWQQ183K47Y2AJDT2Y7,Can you provide practice problems on evaluating algebraic formulas?,"Given the equation \( z = t + yw - 3g \), find \( w \) when \( z = 10 \), \( t = 2 \), \( y = 5 \), and \( g = 1 \).",\(\frac{11}{5}\)
FALSE,3,TRUE,01JEQEMVQJC1T3SP0MTAA3N9N0,Could you give me some problems to practice solving simultaneous equations by elimination?,Solve the simultaneous equations: \( 5x + 4y = 11 \) and \( 3x - 5y = 4 \).,"x=\frac{71}{37},y=2"
FALSE,3,TRUE,01JEQEN2AXQERWZ0NSEMHY8KZK,I need exercises involving evaluating algebraic expressions; can you help?,"A formula is given by \( c = 4dy - mk \). Calculate \( y \) when \( c = 20 \), \( d = 2 \), \( m = 3 \), and \( k = 5 \).",\(y=\frac{35}{8}\)
FALSE,3,TRUE,01JEQEN3MGZ9NBHQKAQGW21MKY,Where can I find practice questions on evaluating formulas?,"Given the formula \( y = 3m - 2np \), find \( m \) when \( y = 8 \), \( n = 4 \), and \( p = -2 \).",m=-\frac{8}{3}
FALSE,3,TRUE,01JEQENC5PB4JXNTC6DAYH0VJR,Do you have any sample questions on evaluating algebraic equations?,"Solve for \( z \) given that \( p = 3qr + mz \), and \( p = 18 \), \( q = 2 \), \( r = -3 \), \( m = 4 \).",z=9
FALSE,3,TRUE,01JEQENMZ78V014V08BEKE2BQ9,Could you give me some problems to practice evaluating algebraic formulas?,"Given the equation \( c = mnp + 3q \), solve for \( p \) when \( c = 8 \), \( m = 2 \), \( n = 1 \), and \( q = 4 \).",-2
FALSE,1,TRUE,,What is the periodic table and who invented it?,,
FALSE,1,TRUE,,Explain the water cycle with examples.,,
FALSE,1,TRUE,,What are the different states of matter?,,
FALSE,1,TRUE,,What is the difference between velocity and speed?,,
FALSE,1,TRUE,,How do cells divide during mitosis?,,
FALSE,1,TRUE,,What was the significance of the Industrial Revolution?,,
FALSE,1,TRUE,,Who were the main leaders during World War II?,,
FALSE,1,TRUE,,What is the Magna Carta and why is it important?,,
FALSE,1,TRUE,,Describe the fall of the Roman Empire.,,
FALSE,1,TRUE,,Who built the Great Wall of China?,,
FALSE,1,TRUE,,What are the themes of George Orwell's '1984'?,,
FALSE,1,TRUE,,"Who wrote 'Pride and Prejudice,' and what is its plot?",,
FALSE,1,TRUE,,What is the symbolism in Robert Frost's poem 'The Road Not Taken'?,,
FALSE,1,TRUE,,Can you analyze the character of Macbeth in Shakespeare's play?,,
FALSE,1,TRUE,,What is the significance of the opening line in 'Moby-Dick'?,,
FALSE,1,TRUE,,What are the seven wonders of the ancient world?,,
FALSE,1,TRUE,,How does a bill become law in the United States?,,
FALSE,1,TRUE,,What is the United Nations and what are its functions?,,
FALSE,1,TRUE,,Explain the concept of democracy.,,
FALSE,1,TRUE,,What is the main purpose of the International Space Station?,,
FALSE,1,TRUE,,What is the difference between a simile and a metaphor?,,
FALSE,1,TRUE,,How do airplanes stay in the air?,,
FALSE,1,TRUE,,What are the main ingredients in baking a cake?,,
